tweet_id	class	tweet
SMM4H2022PrO16ldD1CCOJeYD	ADE	@USER______ elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..
SMM4H2022PrO16ldD1CCOJeYD	ADE	@USER______ elderly, diabetic on olanzapine= raging bm's, mood swings and weight gain...cons may outweigh the pros..
SMM4H2022sfLZPMg0kI0iBQcv	ADE	i wonder if olanzapine causes restless legs &lt;_&lt;
SMM4H2022lqrn9tnVxOl6Ezm9	ADE	been taking low dosage of paroxetine for the last two years and only recently found out that a common side affect is pinsandneedles.
SMM4H20228gbwSGAA8zmlzUpd	ADE	i'm having the worst withdrawals from my paroxetine. is this real life?
SMM4H2022hjgPywhgQ5RjDihJ	ADE	@USER______ @USER________ @USER_________ ah yes, I'm starting to think my paroxetine turns panic attacks into fat.
SMM4H2022zdHfOCuUZ8xNZE3d	ADE	@USER____ I had to take Paroxetine tablets for a year nd a side effect is weight gain, it went to my core. Off them now bt can't shift it!
SMM4H2022KM1gRXzT90rJ3PeR	ADE	@USER__ was getting out of control. i had no idea that coming off it would be so awful. other than paroxetine, i thought ssris were easy
SMM4H20229WuqInJCgwIQpXVS	ADE	"@USER_____ @USER_______ talk to your doctor to see if you need to up your dose of paroxetine. it is possible to ""plateau"" on it..i did."
SMM4H2022YtLZ5kwcwoMag8pu	ADE	@USER______ i had paroxetine for a few weeks once... apparently i started behaving oddly so they took me off it and put me on  sertraline
SMM4H20225R3a5KbnnzsYZTLf	ADE	prozac and paxil have the same effects.  well, shit. no wonder i fucking have insomnia after i told him i have it.
SMM4H2022V25EC9yTvBKDQVxQ	ADE	@USER___________ @USER_____ you are so horny and i am not! wtf!!! paxil why paxil why!!!!
SMM4H2022TfrrM5bn0xrqHXD0	ADE	@USER________ @USER____ ugh. my partner was on paxil for a while. it made him hide in the apartment. :/
SMM4H2022FgOnUazfqOff2M3Q	ADE	@USER___________ oy.. i'm allergic to paxil. makes me physically puke didn't understand why. i see a psych. i'm on 100mg of zoloft.
SMM4H2022FgOnUazfqOff2M3Q	ADE	@USER___________ oy.. i'm allergic to paxil. makes me physically puke didn't understand why. i see a psych. i'm on 100mg of zoloft.
SMM4H2022mdCI8klzocUgF7A2	ADE	when i was taking a full dose of #paxil, i didn't even realize that sleeping 12 hours a night, then falling asleep every day, wasn't normal.
SMM4H2022mdCI8klzocUgF7A2	ADE	when i was taking a full dose of #paxil, i didn't even realize that sleeping 12 hours a night, then falling asleep every day, wasn't normal.
SMM4H2022LZUrNYRVwKX0avle	ADE	Dr. Kyrillos: Of SSRIs, Paxil has the greatest assoc with #weight gain. Rx with caution in pts with presenting weight issues. #PAIPIP #QI
SMM4H2022KfyLfKdiRJh8vXSp	ADE	i've probably gained a good seven or eight pounds on paxil. my 5'2 and small frame can't deal w that. lol get me off the crazy meds asap!!!
SMM4H2022GNq4yASWR8S5Fnk1	ADE	Fuck Paxil. I never want to take this shit again, but every time I try I get ridiculously sick. My life suckssss.
SMM4H2022TOiEuGgQgaXOtxZl	ADE	@USER______ paxil didn't end up helping. tried prozac and wellbutrin and it helped my mood and anxiety but gave me vertigo. :(
SMM4H2022QPGrOARjLDSMGw7i	ADE	@USER_______ hi idk who you are but i just wanted to let you know i gained over 20 lbs on paxil. be watchful.
SMM4H2022mJ4CxijIAD9p3l61	ADE	i hate nightmares! #scary #gayboyproblems #paxil
SMM4H2022B05EzPri5d54tRod	ADE	@USER_______ i hated being on paxil for that reason. way to make you *more* depressed. x.x
SMM4H2022VcdSQXOnu2fkS9JY	ADE	dear paxil, you're supposed to make me feel better. instead you've wrecked me completely. thanks to you, i had to take an adivan.
SMM4H2022H91nFP4YhLWrNwGH	ADE	just wondering why doctors prescribe dangerous, addictive medications without any warning to patients.  Paxil, for instance.
SMM4H2022JpSY3EIPwyKwxS1p	ADE	time to get off paxil.  it's really really been terrifying lately.
SMM4H2022xHRCRnJ6coxH5YVO	ADE	two weeks back on paxil. i have no more depressed thoughts or feeling ls but i also have no feelings at all again.
SMM4H2022vtkziIxdE9BXSahP	ADE	@USER__________ because my dr switched from celexa to paxil and,paxil made me feel sick
SMM4H2022fvUcgfmx3xrZqhfY	ADE	hey guys don't forget to refill your paxil for like six days because the withdrawal is like heroin. literally.
SMM4H2022tihPYZxb9cXtT5eU	ADE	so my body was goin threw withdrawl? lol didnt kno paxil was that strong lol
SMM4H2022NyUtmQmZFamhi2RB	ADE	every since i stopped taking that paxil i haven't been so damn emotional ..... i think!
SMM4H2022yI9DUJZxPvwEoOJd	ADE	not sure the paxil is working any more
SMM4H2022OwG7MUasOKW7rtB6	ADE	@USER________: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks
SMM4H2022OwG7MUasOKW7rtB6	ADE	@USER________: any ideas on treating depression naturally paxil is making me gain unwanted pounds and water weight...thanks
SMM4H2022KdiICiT7Mpxn90sK	ADE	@USER__________ i was fine w/ effexor. paxil/seroxat/paroxetine was the worst fucking bitch ad  i've ever withdrawn from. pure evil.
SMM4H2022nsS6g0xwQgp22EDJ	ADE	@USER________ i haven't had an orgasm in a long time.. wtf.. #paxil
SMM4H2022HxjU4ub02DE68NxW	ADE	how do guys ejaculate on paxil?? #antidepressants
SMM4H2022ipE3cvieTtrEDDu8	ADE	brisdelle dangerous. paxil is supposed to treat depression and suicidal thoughts.  i took paxil and got depressed. went off &amp; ok in 2 wk.
SMM4H2022LwxSAcT0DlZsY18w	ADE	paxil why you not let me sleep?!?
SMM4H2022ddj1kakcfxb3zlbf	ADE	@USER___________ @USER___ ...  used to be on them #justaddanother ...worst was the psychotic episode when starting #paxil but one of my favs
SMM4H20223LOm3jkf3Eu7Pnr5	ADE	rt @USER________: what i lack in money and personality, i make up for in paxil induced impotency
SMM4H202286NZCiKqkz8UFobu	ADE	rt @USER________: what i lack in money and personality, i make up for in paxil induced impotency
SMM4H2022KrHfS7C1mmwfwMy0	ADE	going off paxil cr cold turkey is something you should never ever do if you value your brain cells.
SMM4H2022YJiUJq6biJVzVbpB	ADE	rt @USER_________: paxil makes it nearly impossible to cry.
SMM4H2022aQXwpbAo4fVNCd5V	ADE	welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas.
SMM4H2022aQXwpbAo4fVNCd5V	ADE	welll..decided to get off paxil. withdrawals are killlerrr, like loss of circulation randomly in areas.
SMM4H2022tcpxXpqackBf7PJa	ADE	i can't wait until i get off of paxil because that's what is probably making my face break out.
SMM4H2022DFGGjwDtWyvNdmtx	ADE	maybe i'm allergic to paxil, because it didn't say anything about making your face break out.
SMM4H2022DFGGjwDtWyvNdmtx	ADE	maybe i'm allergic to paxil, because it didn't say anything about making your face break out.
SMM4H2022M9SOzfH1VHGUXDm2	ADE	@USER_____ @USER_____ yeah pregabalin calms my bipolar ii too - but not in the numbing way that prozac does.
SMM4H2022t5HMwnbdzjc6xwXH	ADE	"@USER_________ jeez, and to think i'm suffering without my pristiq for a few days (we've reached the ""random crying"" phase). two weeks yikes"
SMM4H2022T7JiNZtUzFSiCsbC	ADE	@USER______ @USER________ joe is on pristiq and he gets weird brain zap / twitch things too.
SMM4H2022T7JiNZtUzFSiCsbC	ADE	@USER______ @USER________ joe is on pristiq and he gets weird brain zap / twitch things too.
SMM4H2022HCggi4cYBkIj59IQ	ADE	holy shit balls pristiq withdrawals are very strong!
SMM4H2022WHqHTZzUMPYdbOMS	ADE	today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf
SMM4H2022WHqHTZzUMPYdbOMS	ADE	today's pristiq withdrawal symptom: my eyeballs make a sound like star trek doors when i move them. #wtf
SMM4H2022gQqazdBJYRbAEOqa	ADE	what to do? not looking forward to cold turkey withdrawals from pristiq... sense of impending doom. anxiety only makes the situation worse.
SMM4H2022LEKvhuoxBebIvQVd	ADE	@USER_____ @USER_____ @USER____ each brain is different.  the ssri i'm on has worked really well.  prozac made me a zombie. #brains
SMM4H2022JsQw6WTPZ8raZ1py	ADE	@USER___________ no legit sex on prozac has legit scarred me for life. fuck this shit for real runaway from them
SMM4H2022zNx1WaJOR2QAdlgm	ADE	thank you, prozac, for my most fucked dream to date
SMM4H2022KuRntzhEdHHsqcRx	ADE	I need more medication than this.My body is already building a tolerance for the Prozac I've been taking.
SMM4H2022kCPUJRTGipJVCPxa	ADE	@USER_______ i'm feeling weirdly antsy lately and i'm positive it's due to the prozac and i'm a bit worried where that could lead me
SMM4H2022eIHMuI1G3bS5NhjR	ADE	prozac makes me want to destroy myself. js. #core
SMM4H2022VY1FqbCmGph74pFs	ADE	do i come off my medication or do i just continue to be a prozac zombie
SMM4H20221Pkw2fWoCND2SWqY	ADE	@USER____ it's all training injuries. 3 of them. and prozac withdrawal.
SMM4H2022ZBToalJoc8YZCwSW	ADE	or maybe that's the prozac ugh i need a nap always
SMM4H2022WEfwh08DsES1s2L6	ADE	so apparently 60mgs of prozac will make you scared of eating gmo's and make you think you need to save the world! switching back to 40mgs!!!
SMM4H2022WEfwh08DsES1s2L6	ADE	so apparently 60mgs of prozac will make you scared of eating gmo's and make you think you need to save the world! switching back to 40mgs!!!
SMM4H2022IcGRdoyQMvmaqMwq	ADE	"@USER________ also, ""meth mouth"" is really poverty mouth. u don't c when people take it for adhd. nor in prozac, which similarly dries mouth"
SMM4H2022Wtc9oFnorbcktBHN	ADE	@USER_________ i clock in at 16 stone (added 1 stone since quetiapine) and according to that BMI thing I'm obese, which I'm clearly not.
SMM4H2022fc8Vpu4K4ehdzLWL	ADE	i ate 2 cakes  2 pastries at work today. blaming the quetiapine rather than my liking for cakes. blaming work too for providing free cake.
SMM4H2022iYb75Hq3yiD2K6f5	ADE	too scared to go back to sleep horrid imposing dream #mewmeds #quetiapine #mentalhealth #bipolar
SMM4H2022NfhhyDj3yuBP0zKL	ADE	whoa quetiapine stop making me feel drowsy yo
SMM4H2022cWpFjic7I2jqfCmn	ADE	@USER_____ @USER__ @USER________ #mhchat i had sleep paralysis every night for four months when i took quetiapine in addition to lamotrigine
SMM4H2022daTAxCRnVMBBJtPu	ADE	since swapping my quetiapine doses around, my hunger and cravings have gotten so bad!
SMM4H2022daTAxCRnVMBBJtPu	ADE	since swapping my quetiapine doses around, my hunger and cravings have gotten so bad!
SMM4H20220uMbElqOtjP9u2vf	ADE	@USER__________ i found it worked better for me than quetiapine because it didn't make me as drowsy.
SMM4H2022Z49Nz3dy2kb2BDzG	ADE	guess what? still feeling weird. fuck you quetiapine. fuck you.
SMM4H2022B1nsRcPchyeubmou	ADE	@USER__________ i'm on citalapram and 600mg quetiapine - i'm not sleeping!
SMM4H2022DDuEwHTmsgaKthXe	ADE	Got offered a seat on the tube this morning. Quetiapine, like pregnancy, but hungrier. #bipolarlifestylechoice
SMM4H2022c0kmcUh8CQImSTfy	ADE	not hungry but eating anyway. thank you quetiapine you utter cunt.
SMM4H2022Z3yY0j611j5FE0AZ	ADE	@USER______ me too. major fatness since i started on the fabulous, non-soporific, weight-gaining quetiapine. it has to go or i will die.
SMM4H2022Z3yY0j611j5FE0AZ	ADE	@USER______ me too. major fatness since i started on the fabulous, non-soporific, weight-gaining quetiapine. it has to go or i will die.
SMM4H2022G9hTY5lVfXwTPSsm	ADE	i seem to need to sleep right now. quetiapine takers, is this normal?
SMM4H2022045ixJVIRFBKm01D	ADE	@USER___________ that'll be the quetiapine making you drowsy. it's a common side effect xx
SMM4H2022IlSQloT3agmisTUq	ADE	@USER___ tried lithium &amp; depakote been reading up on lamotrigine it was suggested but had such nightmare with quetiapine was scared to try
SMM4H2022S81Pz3zXHoezlVZf	ADE	people taking #quetiapine - does this need to sleep 24/7 go eventually? cos this is not sustainable beyond the short term.
SMM4H2022r7xn9RFshY8QAuch	ADE	think i'm going to test this quetiapine headache theory &amp; take some prn &amp; see if it goes away.
SMM4H2022oHbL7NVXoidxeAX9	ADE	@USER_________ I'm certainly weird but it's quetiapine instead of crack, I can't get that on prescription.
SMM4H2022XiZW64EWw6tRUuYt	ADE	#restlesslegs #quetiapine
SMM4H2022lcIt2aBUrQc0RZQe	ADE	@USER________ ...my old ones! plus caffeine in the morning counteracts these quite nicely whereas quetiapine hangovers were unshiftable
SMM4H2022stJmBbeihurmfN1B	ADE	@USER_________ combining them with the quetiapine makes me hallucinate :/
SMM4H2022Dp6auoulBg7P5Xbj	ADE	and quetiapine makes you gain weight i'm scared
SMM4H2022IxcoacFnheUtJuPQ	ADE	act now and get our deluxe cyde-fx set absolutely free! experience lucid dreaming and sleep paralysis like never before! #quetiapine
SMM4H2022IxcoacFnheUtJuPQ	ADE	act now and get our deluxe cyde-fx set absolutely free! experience lucid dreaming and sleep paralysis like never before! #quetiapine
SMM4H2022XFpkkSfGvy2aZqmg	ADE	@USER__________ i hate quetiapine. i was so relieved to come off it and stop feeling like a zombie.
SMM4H2022sXHYl8DHmOrlmSAR	ADE	this quetiapine isn't working damnit!!!! does make me hungry at night though... *sigh*
SMM4H2022FGJq8RSUg3vz0cKI	ADE	it's raining. i ran for the bus when i didn't need to. my gp letter isn't right. sweating like a pig thanks to quetiapine. brighton bound!
SMM4H2022JaGANrleXz3ZWoRH	ADE	@USER_____ why i came off it. gp told me its not dangerous but it is damn unpleasant. at least i know it's the quetiapine that's causing it
SMM4H2022EdeuGU47chmn7v3M	ADE	damn you quetiapine side effect. was quite enjoying being able to sleep at night
SMM4H202261HBeAkN6Y8VyE2c	ADE	still a slightly fast pulse this morning. i know this is the quetiapine
SMM4H2022oO0Sijb2XA5lWXOU	ADE	@USER___________ many congratualtions for being able to come off quetiapine - i have read that and clozapine are the worst for withdrawals
SMM4H2022LIyWAaX9qw2hgLcW	ADE	@USER________ quetiapine knocked me sidewards for a week then I suddenly woke up activated. Then relapsed, upped dose, activated & so on
SMM4H20223M1x1TysCKaBkdq2	ADE	@USER_______ well no. but it's just that i dropped my quetiapine last night. i slept horribly! but i feel v unfoggy...
SMM4H2022k1DZdlXmiEpwXpwR	ADE	@USER_______ i've had too much quetiapine today - i'm zombified.
SMM4H202229Qm3Zb6sn6LMFMt	ADE	i have been on lorazepam / diazepam / quetiapine for the past few nights and i've noticed i am slightly drooling a bit. lovely.
SMM4H20225zss8QdpBoLrYTBf	ADE	whilst most kids ask santa for xmas presents, i'm like, can we reduce my quetiapine intake, i need to get out of bed
SMM4H202213408dCeaTzLPhOj	ADE	pretty sure the quetiapine was affecting my sense of taste
SMM4H2022PEoWogfskss0b8XR	ADE	@USER____ i didn't take a zopiclone in the end.. but i'm third day of no quetiapine &amp; i'm eating incredibly differently!
SMM4H2022ztuQuD1AXstV6CAz	ADE	this week i officially stopped taking my quetiapine. i'm happy to be able to have a life again and not sleep 12 hours.
SMM4H2022QfTuCCV9YO0xCxds	ADE	@USER________ @USER___________ @USER_________ @USER_____ its quetiapine for me. i was wearing factor 30 today &amp; i still burnt :-(
SMM4H2022MkG7H41a2IGHPirv	ADE	quetiapine side affects are increased appetite and cravings. it all makes sense. ??????
SMM4H2022MkG7H41a2IGHPirv	ADE	quetiapine side affects are increased appetite and cravings. it all makes sense. ??????
SMM4H2022s7ohJwgGMsjP3XNH	ADE	oh man! i've been a total quetiapine zombie all morning! i've been taking them for years but every now  then they really mess me up!
SMM4H2022KFdH4MvApSJMWyxq	ADE	@USER__________ is that like quetiapine. when i had to take that crap i could not stay up longer than 11 hours
SMM4H2022ambLumNfeICsI0mJ	ADE	Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.
SMM4H2022ambLumNfeICsI0mJ	ADE	Since quetiapine's messed with my prolactin levels, making my boobs humungous & my bras so expensive, I want a lingerie component to DLA.
SMM4H2022nijIhNIpAFwzFAv3	ADE	rt @USER__________: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie'
SMM4H2022nijIhNIpAFwzFAv3	ADE	rt @USER__________: since quetiapine's messed with my prolactin levels, making my boobs humungous &amp; my bras so expensive, i want a lingerie'
SMM4H2022YyA558qZJsPKe9VX	ADE	21.36 day 9 rivaroxaban diary. particularly bad lower back ache had not eased by 14.00 so went to bed. much better when i woke at 19.00.
SMM4H2022DPqGpuhwzUdNZUwv	ADE	18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees
SMM4H2022DPqGpuhwzUdNZUwv	ADE	18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees
SMM4H2022DPqGpuhwzUdNZUwv	ADE	18.08 day 11 rivaroxaban diary intense back pain  at a funeral from 10.30am.  paracetamol eventually took it off. very weak and aching knees
SMM4H20223jS3KdGJaOilYt8O	ADE	Rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.
SMM4H20223jS3KdGJaOilYt8O	ADE	Rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.
SMM4H20223jS3KdGJaOilYt8O	ADE	Rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.
SMM4H20223jS3KdGJaOilYt8O	ADE	Rivaroxaban diary ctd , neck and should ache, lower back pain and knee ache.
SMM4H2022fpXhjoMDNgFjJaMf	ADE	02.50 day 15 rivaroxaban diary. neck ache and lower back pain. had to kneel on floor to get out of bed.
SMM4H2022fpXhjoMDNgFjJaMf	ADE	02.50 day 15 rivaroxaban diary. neck ache and lower back pain. had to kneel on floor to get out of bed.
SMM4H20227N1WTUzi0qBS2bez	ADE	rivaroxaban diary 2/2 ..but not hungry. has to be taken with food. only had 1 hot drink and 1 slice of bread so far today
SMM4H2022EPupi6i1X8CNi0tA	ADE	20.05 day 16 Rivaroxaban diary. Intense back and knee pain most of day;  taken more paracetamol. Had to shop, walking painful.
SMM4H2022EPupi6i1X8CNi0tA	ADE	20.05 day 16 Rivaroxaban diary. Intense back and knee pain most of day;  taken more paracetamol. Had to shop, walking painful.
SMM4H2022EPupi6i1X8CNi0tA	ADE	20.05 day 16 Rivaroxaban diary. Intense back and knee pain most of day;  taken more paracetamol. Had to shop, walking painful.
SMM4H2022wggvt2gUvVIy70gA	ADE	rivaroxaban 2/2 if i could float weightless in space i suspect i would not ache. but i can't so need rid of rivaroxaban.
SMM4H2022nrGyzVzIqx3zgFqh	ADE	02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn
SMM4H2022nrGyzVzIqx3zgFqh	ADE	02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn
SMM4H2022nrGyzVzIqx3zgFqh	ADE	02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn
SMM4H2022nrGyzVzIqx3zgFqh	ADE	02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn
SMM4H2022nrGyzVzIqx3zgFqh	ADE	02.20 Day 19 Rivaroxaban Diary woken up with pains in head, neck, back, hip and legs. Seeing Doc in 7 hours. No way am I continuin with Rvxn
SMM4H2022YzyTCaEQzziz2CdG	ADE	02.03 Rivaroxaban diary day 20. Some neck pain and legs still weak, but feeling much better. Very warm night.
SMM4H2022YzyTCaEQzziz2CdG	ADE	02.03 Rivaroxaban diary day 20. Some neck pain and legs still weak, but feeling much better. Very warm night.
SMM4H20224A5CPowzVLFB6Hvv	ADE	Rivaroxaban diary day 22. Last tablet taken Tuesday 18th, 4 days ago. Woken up in pain. Bad fluid retention (uneven) on both legs.
SMM4H20224A5CPowzVLFB6Hvv	ADE	Rivaroxaban diary day 22. Last tablet taken Tuesday 18th, 4 days ago. Woken up in pain. Bad fluid retention (uneven) on both legs.
SMM4H2022SJO8iF9T6V51QZFz	ADE	I reckon I have drug-induced oedema causing musculo-skeletal pain. Likely drug combination: Rivaroxaban, Losartan, and Simvastatin.
SMM4H2022SJO8iF9T6V51QZFz	ADE	I reckon I have drug-induced oedema causing musculo-skeletal pain. Likely drug combination: Rivaroxaban, Losartan, and Simvastatin.
SMM4H2022oXsYJWe6BQ1kuL51	ADE	21.43 day 25 rivaroxaban diary. think all rvxbn nowq out of my body but losartan (last 25mg tablet taken 4 days ago) remains. still aching.
SMM4H2022gi5tcU4qn3W0SdFr	ADE	@USER__ hopefully i would love to chat or talk by skype with you and your team. i am on 1 med saphris. i lost 10 pounds 2 months ago.
SMM4H2022Or9jgr8XUuXj1I6X	ADE	slept 11 hours last night on seroquel o.o
SMM4H2022NavwE4i8MvphT2zS	ADE	this #seroquel gotta nigga feelin like a  slow turtle. #ihatemeds
SMM4H2022zi9GrkYr64Fdy2TV	ADE	@USER__________ benzos don't work for me &amp; i've had a cracker of a panic attack on seroquel. listening to people chat on podcasts helps me.
SMM4H2022vdqraRTnsgiLjXha	ADE	Last night, I had a dream that @USER________ and I were going to have sex, but I was too tired. Seroquel is the devil.
SMM4H2022RuwGBnCw8A9Qkivf	ADE	can't even take a seroquel cause i gotta wake up smfh
SMM4H2022skOSymA7dGxnYVvz	ADE	this seroquel got me sleepy
SMM4H2022yRFu3djBLNzFvhSW	ADE	@USER_________ @USER_______ seroquel was my boner kryptonite when i was a disfunctional teen
SMM4H2022JqeO9nelX5howdLp	ADE	i'm not sure if seroquel is helping us or making things even worse.. anyone else knows if it can make dissociation worse?
SMM4H2022Tmkk3RqdntWStCpo	ADE	not to mention the thousands of people online who say they've stacked on the weight due to taking seroquel.
SMM4H2022GZpMVAiVnMsziMTC	ADE	why do i always get the seroquel munchies!?
SMM4H2022VNNlCq6EaN28nN3I	ADE	i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.
SMM4H2022VNNlCq6EaN28nN3I	ADE	i ain't trying to take this seroquel yet. i'm not ready to be sedated and completely unconscious till tomorrow.
SMM4H2022j3pS5N62fLiAsK9B	ADE	@USER________ r u on any meds? my dreams on seroquel are fucked up
SMM4H2022rF4krxCOOqitELPB	ADE	my seroquel this morning got me lethargic
SMM4H2022khRqmSBm1x0zzpTU	ADE	if your doctor prescribes you seroquel off label, they just want you to stfu. i'm a mute.
SMM4H2022q3eSrt1AGNzPAcJi	ADE	@USER_____ oh yep! the only trouble with seroquel for me is i don't want to get up in the morning. i've always been an early riser.
SMM4H2022KrTbh87wVXvginXn	ADE	to take my seroquel and have weird dreams or to not... real life lyndsey world questions
SMM4H2022nA7q0dLdUfaIPwk7	ADE	@USER_________ blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/
SMM4H2022nA7q0dLdUfaIPwk7	ADE	@USER_________ blargh hate this. particularly with seroquel at night. i not i don't sleep. if have and have more cant get up :/
SMM4H2022jrsb6ZqcQGhmxU3W	ADE	my body is so not ready for this seroquel. never had an antidepressant knock me the fuck out at a quarter dose before o _o
SMM4H2022yOwhoDLi0wsOIYPE	ADE	the seroquel is definitely causing this restlessness i'm experiencing #jitters
SMM4H2022yOwhoDLi0wsOIYPE	ADE	the seroquel is definitely causing this restlessness i'm experiencing #jitters
SMM4H2022m0TO0zvUYWJUTdTU	ADE	shouts out to seroquel for giving me that blessed 17h sleep tho
SMM4H2022q8tCDErrIJsAyg0s	ADE	@USER_________ I just had a look buddy, and my medication (Seroquel) does affect tolerance to the sun.
SMM4H2022QPuM2kG7U5kxNwEN	ADE	@USER________ lmao, i'm prescribed baby. it's for my anxiety. i take seroquel, and celexa with it. i'm a fucking zombie after 9pm.
SMM4H2022YYRqRaz9C2bVa8hY	ADE	@USER_____ i'm not lazy!! my seroquel knocked me out!!
SMM4H2022KKCb3OiuoRa2zmtI	ADE	that seroquel had me sleepy as fuck alllll damn day
SMM4H2022rBPlI4E9P8hP9GAO	ADE	my tremors are horrible. fuck seroquel.
SMM4H2022TLL9CxHUC5DD6vpF	ADE	Medication side-affects have hit me hard today: I keep on randomly jolting or rocking, it is so bad I am finding it hard to type! #Seroquel
SMM4H2022TLL9CxHUC5DD6vpF	ADE	Medication side-affects have hit me hard today: I keep on randomly jolting or rocking, it is so bad I am finding it hard to type! #Seroquel
SMM4H2022XnSkGBvJGhjWTgYd	ADE	seroquel will make you sleep for 12 hours.
SMM4H2022AjoygCcLmKBmXebQ	ADE	so damn sleepy. this seroquel is fucking me up so bad.
SMM4H2022hjCIaInO1v4052Lp	ADE	that seroquel has been given me some seriously fucked up dreams.
SMM4H2022YcdfnJGyPZn7AcVm	ADE	@USER__________ Taking someone off 150mg off Seroquel, mixing it with Olanzapine in 2 wks causes psychosis - a proper assess was not done.
SMM4H2022PLMIA67gAwxCLNA1	ADE	so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated
SMM4H2022PLMIA67gAwxCLNA1	ADE	so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated
SMM4H2022PLMIA67gAwxCLNA1	ADE	so unfair, i never get the good side effects of meds. ativan, seroquel, &amp; ambien xr make me feel so drink i cant really walk &amp; im nauseated
SMM4H2022MbvcCUxWvoyleQaU	ADE	if you want to sleep for 15 hours, take seroquel. fuck i just woke up and it's 4
SMM4H2022daQeZzbcMjcexnyC	ADE	wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?
SMM4H2022daQeZzbcMjcexnyC	ADE	wow, the rls is out of control tonight #notfun does anyone out there taking seroquel have issues with restless leg syndrome?
SMM4H2022mKwaYWUJunEv3X7w	ADE	only problem is i'm hungry. seroquel nation hunger :(
SMM4H2022mKwaYWUJunEv3X7w	ADE	only problem is i'm hungry. seroquel nation hunger :(
SMM4H2022kUINyTKKW5IHjXi2	ADE	@USER______ i'm here been in a seroquel coma lol
SMM4H2022vRpEgLzWNNt1gUca	ADE	oh i get it  ambien  seroquel  now i'm floatin
SMM4H2022iPF1JplADQHBrhpp	ADE	Found out that it could be two months before I sleep well again now that I'm off Seroquel. Srsly, fuck the psychiatrist that put me on it.
SMM4H2022fMoIBgU8rmrJEBXf	ADE	seroquel is causing more gaps in memory, I don't remember going to therapy and as usual no one has stepped up to claim thos memories >>
SMM4H20225EszuCz7Ge3JZ8dZ	ADE	@USER_______ No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal
SMM4H20225EszuCz7Ge3JZ8dZ	ADE	@USER_______ No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal
SMM4H20225EszuCz7Ge3JZ8dZ	ADE	@USER_______ No more SSRI’s for me. They kept giving me manic reactions, usually angry. The Seroquel has me feeling too tired. It’s brutal
SMM4H2022Teu9BEjWFcGMWc71	ADE	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H2022Teu9BEjWFcGMWc71	ADE	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H2022Teu9BEjWFcGMWc71	ADE	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H2022Teu9BEjWFcGMWc71	ADE	@USER___________ Getting off Seroquel (Sero-KILL) can cause convulsions, fever, toxic reactions, psychotic reactions. and other shit
SMM4H20221Ha2fxuSoXds6CTY	ADE	"seroquel census: ""did we kiss?"" (notes i scribble next to my bed at 5am, loopy on anti-psychotics)"
SMM4H2022EfOcf7ganPtNJPnO	ADE	@USER___________ was on seroquel for years in my teens &amp; stopped taking it. a 'quack' doc put me back on it &amp; i gained 50 in 3 months.
SMM4H2022CZ0vhRFB7wK9cR2O	ADE	@USER_____ ohhh...lmao that's just great. maybe it was probably seroquel. that stuff knocks you outttttttt haha
